"AREA_HA","CODIGO_VER","COD_DPTO","DESCRIPCIO","DPTOMPIO","FUENTE","NOMBRE_VER","NOMB_MPIO","NOM_DEP","OBJECTID","OBSERVACIO","SEUDONIMOS","VIGENCIA","cat","MOD2015A","MOD2015B","MOD2016A","MOD2016B","MOD2017A","MOD2017B","MOD2018A"
806.230125919,50400022,50,"CON CENTRO POBLADO",50400,"EOT","INSPECCION CACAYAL","LEJANÍAS","META",17359,"",1,"2009",17154,17.1302235677406,16.4940447790693,18.2199956616359,16.2445839021142,16.5443870027714,16.5101997737891,16.5843236796602
125.609513371,50450012,50,"NULL",50450,"EOT PUERTO CONCORDIA","CHARCO CARBÓN","PUERTO CONCORDIA","META",17395,"",1,"2009",17190,26.4267915377108,26.4309907623755,27.8380115685455,25.8561081150948,26.4167891474923,25.9521366960989,27.2002027860516
3708.48374579,50577004,50,"NULL",50577,"EOT","ARGENTINA","PUERTO LLERAS","META",17713,"",1,"2009",17506,26.586991277491,26.9767110768859,27.9202561571596,25.924566738229,26.311994658595,26.3557705514102,27.1091571296399
3684.8168615,50606003,50,"NULL",50606,"EOT","CAIBE","RESTREPO","META",17788,"",1,"2009",17581,23.4201942541579,24.0099211164871,24.9672684575777,22.9332331416896,23.3015716640757,23.2078894325311,23.8337647852369
1896.04419575,50711016,50,"NULL",50711,"EOT","CAÑO SAN JOSE","VISTAHERMOSA","META",17890,"",1,"2009",17682,24.7209741004018,25.2748147888938,25.804246046693,24.2395908137478,24.3708604196398,24.5451808370993,25.242748719183
3225.08425649,50686008,50,"NULL",50686,"CATASTRO IGAC","SAN ROQUE","SAN JUANITO","META",17859,"",1,"2010",17652,13.0496486166269,13.1206411630074,14.7929025370795,12.0897836167826,13.3171143467179,13.1984539989265,11.7112806811819
12624.4704877,50110005,50,"NULL",50110,"POT","HIJOA","BARRANCA DE UPÍA","META",16853,"",1,"2012",16652,27.1867294837767,27.6813969031418,29.3502906660614,26.4200783049556,26.7901507649026,26.7411600844904,27.4059743583074
5623.72637589,50680002,50,"NULL",50680,"EOT","EL BARRO","SAN CARLOS DE GUAROA","META",17806,"",1,"2012",17599,26.846134476212,26.6326482141978,27.9316995555259,26.1030105908732,26.0655931455342,26.2366672051102,26.4710974238205
3597.05862275,50245006,50,"NULL",50245,"DANE","PALMAR","EL CALVARIO","META",16925,"",1,"2013",16724,14.7859390198136,15.3994486763967,16.6791628250099,14.4752792474849,15.2530517556219,14.5244831209462,14.0220850427048
4126.89248813,50124007,50,"NULL",50124,"ESRI","REMANZON","CABUYARO","META",16861,"",1,"INDF",16660,27.3848342889173,27.0988849929716,28.8828079999016,26.0125044865544,26.5911983957371,26.5535258054414,26.9602087220254
2893.60760248,50313001,50,"NULL",50313,"ESRI","LA PRIMAVERA","GRANADA","META",17018,"",1,"INDF",16816,27.0623666927828,26.6354453680173,27.4234007959826,26.2778258697855,25.5557308396831,25.8106472137431,28.111085169073
12694.005387,50568102,50,"NULL",50568,"DEFENSORIA","SIN DEFINIR","PUERTO GAITÁN","META",17432,"",1,"INDF",17226,28.2217576995515,27.5584202586647,29.8678764743191,26.9031285578394,27.9391613291649,27.5404459100159,28.4590154948218
1957.27685209,50573091,50,"NULL",50573,"ESRI","SIN DEFINIR","PUERTO LÓPEZ","META",17690,"",1,"INDF",17483,28.2430925001719,27.3954183044196,29.4666163607491,26.6256320006709,27.7500136920612,27.5378767913008,27.9734408201858
1381.4569443,50683048,50,"NULL",50683,"ESRI","RIO NUEVO","SAN JUAN DE ARAMA","META",17813,"",1,"INDF",17606,26.1479259847517,25.8844085344264,26.5260191646435,24.3304710839831,23.8051737651636,24.8536462475215,26.3581474741601
32735.3220977,50689025,50,"NULL",50689,"ESRI","SIBERIA","SAN MARTÍN","META",17865,"",1,"INDF",17657,27.9142908519543,27.3473464598978,29.1814319024028,26.4735315839398,27.3336382133519,27.1383583112782,27.8203107162416
179.483305041,19050034,19,"NULL",19050,"CATASTRO IGAC","EL PLACER","ARGELIA","CAUCA",32823,"",1,"1998",31659,17.9187411382374,18.4493965009672,18.1274273326358,17.3324055261545,17.0465854160486,17.3360585261873,16.4906704418972
215.936716925,19290001,19,"NULL",19290,"EOT FLORENCIA","ANGOSTURAS","FLORENCIA","CAUCA",32465,"",1,"2000",31302,21.3007289957145,24.1612428274562,22.1395469218342,23.7317037249469,20.4839064904972,21.9185641791734,20.7081864052259
2002.28951805,19821048,19,"NULL",19821,"ESRI","QUINAMAYO","TORIBÍO","CAUCA",31424,"",1,"2004",30266,14.1508721441553,15.6877676121078,14.9146397413983,13.2056482830336,13.4335863477783,13.6965065257136,13.0537986627368
375.848368138,19513002,19,"NULL",19513,"CATASTRO IGAC","EL CHAMIZO","PADILLA","CAUCA",32014,"",1,"2005",30853,24.8249568723211,26.308989517333,25.4673673497209,25.6153850295213,24.6466014649165,24.8807680765997,24.4399731699775
570.517992946,19142018,19,"NULL",19142,"PBOT CALOTO CAUCA","EL SOCORRO","CALOTO","CAUCA",32544,"",1,"2009",31381,22.4070900519761,24.079086337366,22.939335967959,22.8408828662019,21.757858887229,22.2502767812153,21.548775765657
159.139180754,19300008,19,"NULL",19300,"PBOT CALOTO CAUCA","CIENAGA HONDA","GUACHENÉ","CAUCA",32443,"",1,"2009",31280,24.9852602742894,26.3755193210667,25.9383066075931,25.5329087985075,24.3383673169547,24.602922537724,23.9351422072709
443.483086156,19450038,19,"NULL",19450,"CATASTRO IGAC","LA CANOA","MERCADERES","CAUCA",32106,"",1,"2009",30945,26.2196292503675,29.8402426196823,27.6690106698404,28.6034532135559,23.6214807866317,25.9509902791782,25.1022752526059
73.887933516,19455022,19,"NULL",19455,"EOT MIRANDA","POTRERITO","MIRANDA","CAUCA",32080,"",1,"2009",30919,19.5909499500657,21.166945743518,20.3855532155621,19.3162659388534,19.1808791027143,19.1990646806337,18.6921768970978
1270.58005585,19824045,19,"NULL",19824,"POT","SANTA TERESA","TOTORÓ","CAUCA",31379,"",1,"2009",30221,14.0963733157993,14.9862181926069,15.0547316388851,13.4506420841626,13.3509924005483,14.3608578373272,12.4887531773963
687.520977283,19075057,19,"NULL",19075,"POT","MAMACONDE","BALBOA","CAUCA",32751,"",1,"2010",31587,21.308820992541,23.8981606556989,22.0382080188345,22.1876905626997,19.7465204568913,20.6744908377924,19.6991686402724
5848.33078769,19100011,19,"CON CENTRO POBLADO",19100,"PBOT","CORREGIMIENTO SAN JUAN","BOLÍVAR","CAUCA",32738,"",1,"2010",31574,20.8133129706626,23.9107110444376,21.7930832159515,22.8534485218818,19.4884915384589,21.3156565072865,19.5763161024202
243.19318303,19137037,19,"NULL",19137,"POT","LA ESPERANZA","CALDONO","CAUCA",32595,"",1,"2010",31432,18.6306673638893,20.9699545759113,18.9234780403376,19.0275640937365,17.8405303057762,19.0231491697372,17.1537148544862
691.698429397,19212005,19,"NULL",19212,"EOT CORINTO","EL BOQUERON","CORINTO","CAUCA",32500,"",1,"2010",31337,17.9898033727472,19.5230184887993,18.5953570251086,17.5767855473455,17.6047119797021,17.578487108395,17.3540462341643
1427.96325458,19355067,19,"NULL",19355,"DANE","SAN VICENTE","INZÁ","CAUCA",32347,"",1,"2010",31184,13.4932965537178,13.1176878821772,13.3657863123583,12.5544908778499,12.4769755442755,13.0374360884347,12.6192283699677
426.350457709,19364027,19,"NULL",19364,"POT","SAN ANTONIO","JAMBALÓ","CAUCA",32316,"",1,"2010",31153,15.2939371800177,16.758697443891,15.9111119233773,14.9062223437488,14.6721476074405,15.263229204533,13.7118023655695
33.9045846427,19397039,19,"NULL",19397,"POT","EL VENTIADERO","LA VEGA","CAUCA",32234,"",1,"2010",31072,15.6996966898244,17.2450479032284,15.9705941720285,16.3592647800961,14.8606288468127,16.2216462691487,14.2257169738334
175.063056235,19473022,19,"NULL",19473,"POT","EL ROSAL","MORALES","CAUCA",32019,"",1,"2010",30858,19.2305286705235,20.6484643602817,19.5052103543897,18.995194506884,18.1334024605685,19.0496423829102,18.2961466724738
455.031717927,19517006,19,"NULL",19517,"POT","BELLO HORIZONTE","PÁEZ","CAUCA",31924,"",1,"2010",30763,14.2980625823458,14.366679236421,14.6728660602261,13.1614815325199,13.2403614966051,14.0315937766301,13.2445342555379
197.434698354,19743072,19,"NULL",19743,"CATASTRO IGAC","SAN PEDRO BOSQUE","SILVIA","CAUCA",31577,"",1,"2010",30418,13.3511232183855,14.2826452732366,13.9461264311888,12.7085661078726,12.5260626141367,13.0885347097497,11.5365870319164
554.989015858,19845005,19,"CON CENTRO POBLADO",19845,"POT VILLA RICA","LA PRIMAVERA","VILLA RICA","CAUCA",31373,"",1,"2010",30216,25.2147382595017,26.7126723240031,26.1808148855514,25.4623144344517,24.2206044022502,24.9957196859036,24.1901558473021
1420.08816604,19110037,19,"NULL",19110,"CATASTRO IGAC","SAN IGNACIO","BUENOS AIRES","CAUCA",32692,"",1,"2011",31528,21.5132868315176,23.1023733276945,22.0057630736457,22.3836900001246,21.0606666450809,21.7306300606198,20.7905084430694
64364.6159383,19809008,19,"CON CENTRO POBLADO",19809,"CATASTRO IGAC","PIANDERO","TIMBIQUÍ","CAUCA",31487,"",1,"2011",30329,21.7297766740755,22.5603510430725,20.5623091889025,21.8079717532753,22.3367384002846,22.0029649328843,22.2982439043671
1598.29922307,19001003,19,"NULL",19001,"DANE","EL CANELO","POPAYÁN","CAUCA",31351,"",1,"2012",30195,18.8625782104126,20.7171438311194,19.488567584228,19.0177751807992,18.3368889183716,19.423834897476,17.8249104000339
186.512148573,19022013,19,"NULL",19022,"EOT","GUAYACANES","ALMAGUER","CAUCA",32898,"",1,"2012",31734,17.3780142518477,19.5900826820851,18.2294911209786,18.4802359021691,16.2662159242775,17.9947766807921,16.0041442004987
620.864060454,19698013,19,"NULL",19698,"CATASTRO IGAC","GUAILTALA","SANTANDER DE QUILICHAO","CAUCA",31697,"",1,"2012",30537,22.783001318991,24.4497059762357,23.390566316461,23.3272367141167,22.1142027926035,23.0513659401464,21.7529618288198
1800.29003859,19130002,19,"NULL",19130,"CATASTRO IGAC","CAMPOALEGRE","CAJIBÍO","CAUCA",32679,"CAMBIO DE FORMA POR POT 2012",1,"2017",31516,20.1742101788631,21.6192264017658,20.5282945989234,20.1309197004073,19.26604721291,20.3650223795145,19.4780002985844
22901.6998025,19256013,19,"NULL",19256,"POT","QUILCACE","EL TAMBO","CAUCA",32483,"CAMBIO DE FORMA POR CENTRO POBLADO COLINDANTE",1,"2017",31320,20.5229556734754,21.5284811543084,20.4280044297513,20.5092289441494,19.5984169624839,20.086980090682,19.1973366282712
1095.88909723,19392006,19,"NULL",19392,"DANE","LOS ROBLES","LA SIERRA","CAUCA",32309,"EDITADO POR POT 2014",1,"2017",31146,21.0259724491731,23.4101932662373,21.5478248204714,22.2483818634922,19.569392325886,21.3433855680727,19.4457151780397
960.075670392,19532003,19,"CON CENTRO POBLADO",19532,"CATASTRO IGAC","CAJONES","PATÍA","CAUCA",31901,"EDITADO POR POT 2012",1,"2017",30740,24.658222544967,28.0388920225674,25.7905307538434,26.4598286306581,22.6848568006334,24.0181701925765,22.9576058126838
650.758002413,19533007,19,"NULL",19533,"POT PIAMONTE","ANGOSTURAS","PIAMONTE","CAUCA",31897,"EDITADA POR POT 2010",1,"2017",30736,20.9797105608967,23.237600656018,23.978293000244,22.3190642005622,22.2330504832969,22.7842260883734,23.2877247996878
157.315164625,19573005,19,"NULL",19573,"CATASTRO IGAC","LA PAILITA","PUERTO TEJADA","CAUCA",31844,"CAMBIO DE FORMA POR CENTRO POBLADO COLINDANTE",1,"2017",30683,25.4319239178124,27.1128245094023,25.717949605973,25.8724308046873,24.3314550066137,24.7671378810362,24.6664440389876
6651.00132283,19585016,19,"NULL",19585,"EOT PURACE CAUCA","EL DEPOSITO","PURACE","CAUCA",31802,"CAMBIO DE FORMA POR CENTRO POBLADO COLINDANTE",1,"2017",30642,11.5292779332428,11.4167014745576,11.8739942384553,10.1960737850477,10.5685219844277,11.6445128313719,10.5892421227968
603.615170739,19622036,19,"NULL",19622,"UNODC","UFUGU","ROSAS","CAUCA",31768,"CAMBIO DE FORMA POR POT 2012",1,"2017",30608,21.0146726128152,23.6303651888804,21.4481894229309,22.0906641620012,19.5758518946801,21.1591213880976,19.5043930076123
509.740469802,19693036,19,"NULL",19693,"CAR","FLORIDA","BELLAVISTA","CAUCA",33190,"CAMBIO DE FORMA POR POT 2010",1,"2017",32025,12.5468689425079,14.2395827857773,14.1040838405552,13.3842294829852,11.4135907628631,12.5715234960531,10.8804561459292
773.584466322,19693002,19,"NULL",19693,"CAR","CONSTANCILLAS","SAN SEBASTIÁN","CAUCA",31737,"CAMBIO DE FORMA POR POT 2010",1,"2017",30577,12.8085757730232,13.4027855732866,13.2608954350253,13.0421364464332,11.7143830626121,12.7947049623968,10.8885554793288
33573.4800887,19701009,19,"SE REDUJO UN 90% DE SU AREA INICIAL",19701,"POT SANTA ROSA","DIAMANTE ALTO","SANTA ROSA","CAUCA",31659,"CAMBIO DE FORMA POR LIMITE MUNICIPAL OFICIAL IGAC 2016",1,"2017",30500,14.5370248686126,15.0822539742587,15.655694367795,15.7316566423143,15.1200134895682,15.2991296023162,13.8614296155694
566.005362059,19780008,19,"NULL",19780,"POT","EL ARENAL","SUÁREZ","CAUCA",31531,"CAMBIO DE FORMA POR POT 2010",1,"2017",30373,20.1526744125895,22.051985286971,20.4961808901025,20.4801474690953,19.257888408987,20.0218548496631,19.1315398581412
1049.62168663,19807011,19,"NULL",19807,"DANE","LOS ROBLES","TIMBÍO","CAUCA",31502,"CAMBIO DE FORMA POR POT 2010",1,"2017",30344,20.7282882227491,22.7945654516516,21.3423989026802,21.2109511658425,19.729507023885,21.0637467749802,19.8565422543258
99512.4343028,19318000,19,"NULL",19318,"UNIDAD VICTIMAS","ALTO GUAPI","GUAPÍ","CAUCA",32424,"",1,"INDF",31261,19.2324071309694,21.7470624919296,17.918550354956,21.0935651821822,23.8928835715731,20.1079623956846,21.8190345915687
4134.42330413,19418006,19,"NULL",19418,"ESRI","SIBATE","LÓPEZ DE MICAY","CAUCA",32182,"",1,"INDF",31021,20.756094528448,21.618320747943,20.1752727358886,21.0512640521093,21.1261903925402,20.3967168357387,21.1945670723176
403.120168494,19548006,19,"NULL",19548,"UNODC","ALTO PIENDAMO","PIENDAMÓ - TUNÍA","CAUCA",31853,"",1,"INDF",30692,20.4755704461333,22.1957682564022,20.7862744745409,20.3685313800077,19.6058488908305,20.8450258098021,19.6142851887591
1711.89963861,19760035,19,"REPETIDA EN LOS INSUMOS",19760,"UNODC","EL CRUCERO","SOTARA","CAUCA",31538,"",1,"INDF",30380,14.451178421984,15.6091025631199,14.6539191216146,14.568122916186,13.5096585987173,14.738047486551,12.5889896426147
412.635185874,19785013,19,"NULL",19785,"EOT","EL TESORO","SUCRE","CAUCA",31504,"",1,"INDF",30346,21.2587579223595,23.6616457288425,21.8146415477847,22.5364127649368,20.3660521355549,21.4596659124766,19.8896122382575
260.531223925,20400025,20,"NULL",20400,"PBOT MUNICIPIO DE LA JAGUA DE IBIRICO","LAS NUBES","LA JAGUA DE IBIRICO","CESAR",27637,"",1,"2000",26684,28.6112093134644,28.1930638556302,29.0230313486393,26.0076981346768,27.3462758971697,26.1743023558939,27.821244522819
3915.04638946,20011002,20,"NULL",20011,"PBOT AGUACHICA","BARRANCA DE LEBRIJA","AGUACHICA","CESAR",27220,"",1,"2001",26268,29.7303387663806,28.9932270266205,29.8091126194785,26.1527701899131,28.3727112807648,27.0069592471256,29.8125519767199
1552.83170441,20228003,20,"NULL",20228,"PBOT MUNICIPIO DE CURUMANÍ","CAMPO ALEGRE","CURUMANÍ","CESAR",27465,"",1,"2003",26513,28.0414505272232,28.5684299156071,29.05991696456,25.7057422923654,27.0461760312593,25.9844931428466,27.6800414458834
653.722018695,20310005,20,"NULL",20310,"POT","COTORRERAS","GONZÁLEZ","CESAR",27583,"",1,"2009",26631,21.4312439848888,22.1903819100395,22.3484878368182,21.0359422917226,20.5939473051243,20.3080606935182,20.7530302368045
8060.82915305,20238006,20,"NULL",20238,"POT EL COPEY","SECTOR VEREDAL NÂº6","EL COPEY","CESAR",27533,"",1,"2010",26581,29.0143775893683,27.953821979302,29.7303365276421,26.0771470129869,27.4906075963398,25.9658883584826,28.051596827169
546.100447003,20443011,20,"NULL",20443,"POT MANAURE","SAN ANTONIO","MANAURE BALCÓN DEL CESAR","CESAR",27673,"",1,"2010",26719,21.8910149864015,21.8580114165957,22.9110030180002,20.4170323594505,21.0471571843242,20.2588641153189,21.1406391110461
432.415641522,20517020,20,"NULL",20517,"POT","LA FLORESTA","PAILITAS","CESAR",27684,"",1,"2010",26730,27.1727130746386,27.1093682677685,28.0280920772828,24.6122585468891,26.2620799366433,25.2194234476649,26.6844795896399
466.484584702,20710019,20,"NULL",20710,"POT","LA PAZ","SAN ALBERTO","CESAR",27810,"",1,"2010",26854,27.1015283421675,27.0162679517137,27.8386571344029,25.8078885850938,26.2709001357621,25.8252768065319,26.8199254982939
496.07696986,20570002,20,"NULL",20570,"CATASTRO IGAC","LAS MARIPOSAS","PUEBLO BELLO","CESAR",27735,"",1,"2011",26781,21.6742549962512,21.4820789716065,22.4069192126029,19.71733256486,20.6603330064909,19.9265429522482,20.7358960397048
23411.708877,20750007,20,"NULL",20750,"POT SAN DIEGO","NUEVAS FLORES","SAN DIEGO","CESAR",27848,"",1,"2011",26892,31.1660067620766,30.5004342792468,32.1315360613605,28.7938692946709,29.9398819389471,28.0924007262867,30.3477961321388
60.3195895319,20787001,20,"NULL",20787,"CATASTRO IGAC","LA LUZ","TAMALAMEQUE","CESAR",27203,"",1,"2011",26251,28.6385412010471,28.9361900289359,30.1942312322621,27.0944886246942,28.1125157866678,26.9045881956079,28.6457720035904
1909.79006726,20550002,20,"NULL",20550,"DANE","LA CABAÑA","PELAYA","CESAR",27723,"",1,"2012",26769,28.9033389474717,29.0583075163354,29.6590727211015,26.1948446189224,27.8862266452539,26.4180811857466,28.2595649193377
11328.0594242,20770007,20,"NULL",20770,"CATASTRO IGAC","MINAS","SAN MARTÍN","CESAR",27856,"",1,"2012",26900,28.5311840255762,28.0633045119597,28.9867292954108,26.2195008618908,27.5773661943174,26.6911498680646,28.2041511824616
13778.2685984,20045013,20,"NULL",20045,"POT 2013","SIN DEFINIR","BECERRIL","CESAR",27318,"DELIMITACION DE VEREDA DE ACUERDO A POT 2013",1,"2017",26366,28.74604937868,27.9692276628304,29.1885506417825,25.8786329508395,27.3316206067917,25.8973997805532,27.7006475717384
1025.5632805,20614031,20,"NULL",20614,"POT 2010","LA MESA","RÍO DE ORO","CESAR",27740,"DIVISION DE VEREDA DE ACUERDO A POT 2010",1,"2017",26785,28.4683537095769,27.7557002859261,28.7161585818913,25.5688942930421,27.2167401145039,26.0143306061211,28.2788144619487
37294.8523209,20001011,20,"NULL",20001,"UNIDAD VICTIMAS","MARIANGOLA","VALLEDUPAR","CESAR",27208,"",1,"INDF",26256,28.2025296598604,27.1591229395449,28.7355159331281,25.5417928055389,26.6147452793432,25.0855665618108,27.2456442653058
11536.1930196,20013001,20,"NULL",20013,"UNIDAD VICTIMAS","LA GUAJIRITA","AGUSTÍN CODAZZI","CESAR",27287,"",1,"INDF",26335,27.5486519989201,26.7011059395517,28.0926693364066,25.3260699504446,26.1914813714622,24.862478774778,26.5759044473088
2655.84875069,20032012,20,"NULL",20032,"ESRI","EL CASCAJO","ASTREA","CESAR",27291,"",1,"INDF",26339,32.0362711154199,30.4044481024292,32.6470100419924,28.5979171794774,30.7225067776961,28.4884287925292,31.8295612736657
1688.53334931,20060027,20,"NULL",20060,"ESRI","PUERTO LAJAS","BOSCONIA","CESAR",27326,"",1,"INDF",26374,32.8761471536999,30.8874933520309,33.0550006635693,28.6671471420057,30.6016866248535,28.6737027406072,31.928703180731
2649.94467559,20175036,20,"NULL",20175,"ESRI","SIN DEFINIR","CHIMICHAGUA","CESAR",27353,"",1,"INDF",26401,29.198433179257,28.9805356931614,29.9663954747997,26.9836977421533,28.273960742791,26.9220447652054,28.8360019751603
2901.79227196,20178048,20,"NULL",20178,"ESRI","SIN DEFINIR","CHIRIGUANÁ","CESAR",27412,"",1,"INDF",26460,29.3353841636832,29.0869265791435,30.2286437400539,26.8823502477791,28.1848354705664,26.8266893671293,28.5471199769601
2253.90574759,20250014,20,"NULL",20250,"ESRI","SIN DEFINIR","EL PASO","CESAR",27540,"",1,"INDF",26588,32.5774778985642,31.0213701327295,32.6815118900092,28.9516186514439,30.8802896113113,28.8496972875109,31.7292231511887
4767.54424993,20295035,20,"NULL",20295,"ESRI","CONTENTO","GAMARRA","CESAR",27574,"",1,"INDF",26622,30.3556190082315,29.9481324692234,30.843563328876,27.0912637486552,28.8977681090525,27.4604476340266,29.9778243415052
2596.05705143,20383025,20,"NULL",20383,"ESRI","EL PLAYÓN","LA GLORIA","CESAR",27604,"",1,"INDF",26651,29.5069409206494,29.1398697171613,30.1423880773203,26.5307378395211,28.5329347627583,26.9147610346973,29.0904899074604
19186.4249934,20621000,20,"NULL",20621,"UNIDAD VICTIMAS","MINGUILLO","LA PAZ","CESAR",27803,"",1,"INDF",26848,25.9962747302765,25.4750962753316,26.7737595447868,24.1698002295675,24.9259302574747,23.6950936241753,25.1544607635791
948.525578003,41668008,41,"NULL",41668,"GOBERNACION HUILA","BAJO FRUTA","SAN AGUSTÍN","HUILA",4875,"",1,"1993",4792,12.9812550966662,12.8901019095387,13.3712263991101,12.5655550897665,12.3325437325635,12.7280784277835,11.5422562160149
260.187869842,41359047,41,"NULL",41359,"POT","REMOLINO","ISNOS","HUILA",5438,"",1,"1999",5355,16.5650152678286,16.8568124293384,16.8726655303987,16.0226553401815,15.5822519265589,16.6960380671972,16.2635718119284
1499.45046646,41615011,41,"NULL",41615,"EOT MUNICIPIO","EL TAMBILLO","RIVERA","HUILA",4976,"",1,"1999",4893,23.9380975009204,26.6198111736725,24.0521345857071,23.8936191428157,21.499733076555,24.0236796081953,22.546838549028
795.553626207,41770002,41,"SE REDUCE UN 60% DE SU AREA INICIAL",41770,"GOBERNACION HUILA","ALTO TABLON","SUAZA","HUILA",4794,"",1,"2000",4711,20.9805535924124,21.8001401201808,22.199750626984,20.4536582884885,19.6037422348903,20.4192515910387,20.8940335974264
5039.86668168,41524004,41,"CON CENTRO POBLADO",41524,"GOBERNACIÓN","BETANIA","PALERMO","HUILA",5196,"",1,"2003",5113,25.1925123945851,28.320195587778,25.6264143729871,26.0049112410872,23.4160650329663,25.7170028337283,24.0866211945411
757.641812611,41548019,41,"NULL",41548,"POT","HATO VIEJO","PITAL","HUILA",5129,"",1,"2003",5046,21.8633076059848,24.2401989493815,23.050157112239,21.8085781633455,20.5746107468195,22.0437191216847,21.5807563368214
573.195473013,41396016,41,"CON CENTRO POBLADO",41396,"POT","BELEN","LA PLATA","HUILA",5312,"",1,"2006",5229,18.6782656548051,19.2525511616682,18.702331826236,17.508537716102,17.0484283281572,18.4680447475015,17.8894633775676
1075.62383759,41551035,41,"SE REDUJO UN 40% DE SU AREA INICIAL",41551,"CATASTRO IGAC","EL CEDRO","PITALITO","HUILA",5003,"",1,"2006",4920,20.3818406541049,20.8543039441599,21.4296770731743,20.2080653126058,19.4629679441137,20.3051982711054,20.2343163485592
5250.7769745,41530014,41,"SE REDUJO EL 75% DE SU AREA INICIAL",41530,"CATASTRO IGAC","JERICO","PALESTINA","HUILA",5166,"",1,"2008",5083,17.5899226134431,18.1886327762095,18.1037324078332,17.8728651273293,16.9862567856283,17.2669291604032,17.2332142288625
362.433180972,41518001,41,"NULL",41518,"POT","ALTO CALOTO","PAICOL","HUILA",5243,"",1,"2009",5160,24.3119816692013,27.2220995265885,25.5146012718882,25.8642341559015,22.9419943645902,25.3906866442335,23.9558101714615
2407.57948357,41001006,41,"SE REDUJO EL 95% DE SU AREA",41001,"POT 2012","ALTO MOTILÓN","NEIVA","HUILA",4509,"",1,"2010",4426,23.1624245492592,25.5153601576855,23.7553374918531,23.2960060616639,21.2158093889424,23.2160382040847,21.9240765128041
453.162767917,41026006,41,"NULL",41026,"POT","LA SINGA","ALTAMIRA","HUILA",5871,"",1,"2012",5788,26.1325661235729,29.329518877591,28.6060415847674,25.7340076969911,23.8037169519532,25.2745720390813,25.3760249907113
434.044702655,41298002,41,"NULL",41298,"EOT","ALBANIA","GARZÓN","HUILA",5641,"",1,"2012",5558,20.3610619835623,21.8684054071525,21.9416059317084,19.5358359807538,19.1096051500147,19.8889790008001,20.0087480536075
3111.45889823,41797004,41,"NULL",41797,"POT","CENTRO","TESALIA","HUILA",4718,"",1,"2012",4635,24.4900048385768,27.7000509403161,25.8461225853947,26.2201566115733,22.7420117508333,25.5055980357173,23.6642830482711
3230.04743021,41885001,41,"NULL",41885,"POT","ARENOSO","YAGUARÁ","HUILA",4589,"",1,"2012",4506,26.0972720535482,29.6011054482648,26.8913156592548,25.6229833484163,23.5066960801756,26.3343093111484,24.352853078373
8958.81022901,41006054,41,"NULL",41006,"GOBERNACION HUILA","PNN GUACHAROS","ACEVEDO","HUILA",5973,"",1,"INDF",5890,18.6272186737043,19.0906828625651,19.4150540254932,18.9683359164593,18.3433032168521,18.6685192815701,18.8619432971744
1713.89783695,41013006,41,"CON CENTRO POBLADO",41013,"GOBERNACIÓN","LA ESCALERETA","AGRADO","HUILA",5961,"",1,"INDF",5878,25.1980519081109,28.2642401829468,27.9651393070936,25.9527386814759,24.2431997554462,25.5864624307423,24.8805121891156
2704.86266406,41016005,41,"NULL",41016,"GOBERNACIÓN","DINA","AIPE","HUILA",5933,"",1,"INDF",5850,26.6114903312787,30.0535675615427,27.6419880998039,28.0141435083859,24.424574844269,27.236385634991,25.3850136719196
3934.21148759,41020012,41,"NULL",41020,"GOBERNACION HUILA","EL BOSQUE","ALGECIRAS","HUILA",5881,"",1,"INDF",5798,17.6461581449402,18.2643697716485,17.9462817246153,16.7289106652273,16.1473442378626,16.3824077528635,16.2416388963318
2954.69269281,41078026,41,"SE REDUJO EL 80% DE SU AREA INICIAL",41078,"GOBERNACION","RIO BLANCO","BARAYA","HUILA",5836,"",1,"INDF",5753,22.6660079321752,24.5625121058777,23.763476012215,22.450573957907,20.8338360622868,21.4813484420934,21.5591640351513
1146.8194226,41132033,41,"NULL",41132,"GOBERNACION HUILA","VILACO ALTO","CAMPOALEGRE","HUILA",5803,"",1,"INDF",5720,25.2920165649586,27.6341966350233,25.4758400585075,25.5154815310825,22.9498355107923,24.7167555642739,23.672904278959
2540.11959668,41206010,41,"NULL",41206,"GOBERNACION HUILA","BELLAVISTA","COLOMBIA","HUILA",5743,"",1,"INDF",5660,16.8797694641406,17.6803826916354,18.4386470062847,15.5321174200637,16.0278604864892,15.9262556283292,16.3286487518185
503.162747633,41244002,41,"NULL",41244,"GOBERNACIÓN","ALTO ORITOGUAZ","ELÍAS","HUILA",5726,"",1,"INDF",5643,23.9275057175908,25.0151471142052,24.4996795809971,22.6669263949515,22.3011860815391,22.7624131062604,22.797586515055
288.850925817,41306031,41,"SE REDUJO EL 50% DE SUAREA INICIAL",41306,"GOBERNACION HUILA","LA UMBRIA","GIGANTE","HUILA",5591,"",1,"INDF",5508,22.3530519241381,23.9493307320825,23.7136169460124,22.2010159479708,21.3090788603385,21.9651158190837,21.7982901108519
347.363291945,41319026,41,"NULL",41319,"GOBERNACION","LA ESMERALDA","GUADALUPE","HUILA",5545,"",1,"INDF",5462,20.5498501398359,22.2944590497853,23.0234140937369,20.0537952795507,19.2575109162956,20.4257976485559,20.3763380481944
