CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
20,CESAR,20400,LA JAGUA DE IBIRICO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,750,875,1138,1.3,GRANO SECO
20,CESAR,20238,EL COPEY,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,681,400,364,0.9,GRANO SECO
20,CESAR,20570,PUEBLO BELLO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,600,80,40,0.5,GRANO SECO
20,CESAR,20001,VALLEDUPAR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,600,1300,1950,1.5,GRANO SECO
20,CESAR,20517,PAILITAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,350,128,115,0.9,GRANO SECO
20,CESAR,20250,EL PASO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,337,320,213,0.7,GRANO SECO
20,CESAR,20383,LA GLORIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,300,100,100,1,GRANO SECO
20,CESAR,20013,AGUSTIN CODAZZI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,298,102,71,0.7,GRANO SECO
20,CESAR,20770,SAN MARTIN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,250,50,50,1,GRANO SECO
20,CESAR,20228,CURUMANI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,250,75,60,0.8,GRANO SECO
20,CESAR,20178,CHIRIGUANA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,250,100,80,0.8,GRANO SECO
20,CESAR,20710,SAN ALBERTO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,250,200,160,0.8,GRANO SECO
20,CESAR,20032,ASTREA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,200,30,27,0.9,GRANO SECO
20,CESAR,20443,MANAURE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,200,150,150,1,GRANO SECO
20,CESAR,20175,CHIMICHAGUA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,160,40,28,0.7,GRANO SECO
20,CESAR,20295,GAMARRA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,160,115,115,1,GRANO SECO
20,CESAR,20787,TAMALAMEQUE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,160,144,115,0.8,GRANO SECO
20,CESAR,20614,RIO DE ORO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,150,200,240,1.2,GRANO SECO
20,CESAR,20060,BOSCONIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,30,30,24,0.8,GRANO SECO
27,CHOCO,27615,RIOSUCIO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,2386,2105,3158,1.5,GRANO SECO
27,CHOCO,27150,CARMEN DEL DARIEN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,1180,1400,1323,0.9,GRANO SECO
27,CHOCO,27430,MEDIO BAUDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,630,970,388,0.4,GRANO SECO
27,CHOCO,27025,ALTO BAUDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,255,500,200,0.4,GRANO SECO
27,CHOCO,27006,ACANDI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,200,200,145,0.7,GRANO SECO
27,CHOCO,27450,MEDIO SAN JUAN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,150,150,60,0.4,GRANO SECO
27,CHOCO,27745,SIPI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,110,390,156,0.4,GRANO SECO
27,CHOCO,27800,UNGUIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,100,40,52,1.3,GRANO SECO
27,CHOCO,27361,ISTMINA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,100,100,40,0.4,GRANO SECO
27,CHOCO,27001,QUIBDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,100,1008,403,0.4,GRANO SECO
27,CHOCO,27099,BOJAYA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,65,60,60,1,GRANO SECO
27,CHOCO,27491,NOVITA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,50,50,20,0.4,GRANO SECO
27,CHOCO,27580,RIO IRO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,45,100,40,0.4,GRANO SECO
27,CHOCO,27250,LITORAL DEL SAN JUAN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,40,50,20,0.4,GRANO SECO
27,CHOCO,27787,TADO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,40,55,22,0.4,GRANO SECO
27,CHOCO,27372,JURADO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,35,108,43,0.4,GRANO SECO
27,CHOCO,27660,SAN JOSE DEL PALMAR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,25,25,15,0.6,GRANO SECO
27,CHOCO,27425,MEDIO ATRATO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,23,61,24,0.4,GRANO SECO
27,CHOCO,27160,CERTEGUI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,15,20,8,0.4,GRANO SECO
27,CHOCO,27245,CARMEN DEL ATRATO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,5,11,26,2.5,GRANO SECO
27,CHOCO,27810,UNION PANAMERICANA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,2,1,0.4,GRANO SECO
27,CHOCO,27205,CONDOTO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,5,2,0.4,GRANO SECO
27,CHOCO,27073,BAGADO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,35,14,0.4,GRANO SECO
27,CHOCO,27050,ATRATO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,68,27,0.4,GRANO SECO
27,CHOCO,27075,BAHIA SOLANO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,110,44,0.4,GRANO SECO
27,CHOCO,27495,NUQUI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,158,63,0.4,GRANO SECO
27,CHOCO,27600,RIO QUITO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,160,64,0.4,GRANO SECO
27,CHOCO,27413,LLORO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,460,184,0.4,GRANO SECO
27,CHOCO,27077,BAJO BAUDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,650,260,0.4,GRANO SECO
23,CORDOBA,23001,MONTERIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,2320,3810,6096,1.6,GRANO SECO
23,CORDOBA,23807,TIERRALTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,2000,2870,5740,2,GRANO SECO
23,CORDOBA,23466,MONTELIBANO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,1600,500,500,1,GRANO SECO
23,CORDOBA,23570,PUEBLO NUEVO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,703,371,319,0.9,GRANO SECO
23,CORDOBA,23090,CANALETE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,619,569,1351,2.4,GRANO SECO
23,CORDOBA,23189,CIENAGA DE ORO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,600,1400,2380,1.7,GRANO SECO
23,CORDOBA,23419,LOS CORDOBAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,550,448,1030,2.3,GRANO SECO
23,CORDOBA,23574,PUERTO ESCONDIDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,500,0,0,0,GRANO SECO
23,CORDOBA,23686,SAN PELAYO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,400,380,950,2.5,GRANO SECO
23,CORDOBA,23417,LORICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,400,1010,2525,2.5,GRANO SECO
23,CORDOBA,23500,MOÑITOS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,330,410,615,1.5,GRANO SECO
23,CORDOBA,23182,CHINU,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,320,1300,3328,2.6,GRANO SECO
23,CORDOBA,23580,PUERTO LIBERTADOR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,300,700,1400,2,GRANO SECO
23,CORDOBA,23168,CHIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,245,48,58,1.2,GRANO SECO
23,CORDOBA,23162,CERETE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,180,88,115,1.3,GRANO SECO
23,CORDOBA,23855,VALENCIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,140,1500,2550,1.7,GRANO SECO
23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,137,947,1894,2,GRANO SECO
23,CORDOBA,23079,BUENAVISTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,100,100,200,2,GRANO SECO
23,CORDOBA,23678,SAN CARLOS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,100,150,210,1.4,GRANO SECO
23,CORDOBA,23682,SAN JOSE DE URE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,80,80,128,1.6,GRANO SECO
23,CORDOBA,23815,TUCHIN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,60,170,187,1.1,GRANO SECO
23,CORDOBA,23555,PLANETA RICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,40,400,600,1.5,GRANO SECO
23,CORDOBA,23464,MOMIL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,22,95,114,1.2,GRANO SECO
23,CORDOBA,23350,LA APARTADA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,21,9,0.4,GRANO SECO
23,CORDOBA,23586,PURISIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,250,175,0.7,GRANO SECO
23,CORDOBA,23068,AYAPEL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,180,324,1.8,GRANO SECO
23,CORDOBA,23672,SAN ANTERO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,172,516,3,GRANO SECO
23,CORDOBA,23660,SAHAGUN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,690,1380,2,GRANO SECO
25,CUNDINAMARCA,25368,JERUSALEN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,1750,1050,525,0.5,GRANO SECO
25,CUNDINAMARCA,25799,TENJO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,550,189,463,2.5,GRANO SECO
25,CUNDINAMARCA,25120,CABRERA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,400,0,0,0,GRANO SECO
25,CUNDINAMARCA,25885,YACOPI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,400,370,259,0.7,GRANO SECO
25,CUNDINAMARCA,25324,GUATAQUI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,356,195,195,1,GRANO SECO
25,CUNDINAMARCA,25875,VILLETA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,320,350,525,1.5,GRANO SECO
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,300,0,0,0,GRANO SECO
25,CUNDINAMARCA,25286,FUNZA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,275,400,560,1.4,GRANO SECO
25,CUNDINAMARCA,25815,TOCAIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,250,200,300,1.5,GRANO SECO
25,CUNDINAMARCA,25745,SIMIJACA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,248,493,574,1.2,GRANO SECO
25,CUNDINAMARCA,25320,GUADUAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,200,240,240,1,GRANO SECO
25,CUNDINAMARCA,25483,NARIÑO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,150,100,100,1,GRANO SECO
25,CUNDINAMARCA,25596,QUIPILE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,150,80,144,1.8,GRANO SECO
25,CUNDINAMARCA,25312,GRANADA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,150,150,180,1.2,GRANO SECO
25,CUNDINAMARCA,25258,EL PEÑON,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,130,50,50,1,GRANO SECO
25,CUNDINAMARCA,25513,PACHO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,120,55,61,1.1,GRANO SECO
25,CUNDINAMARCA,25151,CAQUEZA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,120,120,126,1.1,GRANO SECO
25,CUNDINAMARCA,25297,GACHETA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,100,90,117,1.3,GRANO SECO
25,CUNDINAMARCA,25148,CAPARRAPI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,100,200,160,0.8,GRANO SECO
25,CUNDINAMARCA,25394,LA PALMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,80,90,90,1,GRANO SECO
25,CUNDINAMARCA,25339,GUTIERREZ,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,70,0,0,0,GRANO SECO
25,CUNDINAMARCA,25871,VILLAGOMEZ,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,70,30,53,1.8,GRANO SECO
25,CUNDINAMARCA,25398,LA PEÑA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,70,50,75,1.5,GRANO SECO
25,CUNDINAMARCA,25099,BOJACA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,70,85,179,2.1,GRANO SECO
25,CUNDINAMARCA,25743,SILVANIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,70,90,236,2.6,GRANO SECO
25,CUNDINAMARCA,25841,UBAQUE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,68,84,263,3.1,GRANO SECO
25,CUNDINAMARCA,25086,BELTRAN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,50,20,20,1,GRANO SECO
25,CUNDINAMARCA,25019,ALBAN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,50,37,93,2.5,GRANO SECO
25,CUNDINAMARCA,25878,VIOTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,50,640,896,1.4,GRANO SECO
25,CUNDINAMARCA,25436,MANTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,40,22,29,1.3,GRANO SECO
25,CUNDINAMARCA,25518,PAIME,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,40,45,105,2.3,GRANO SECO
25,CUNDINAMARCA,25290,FUSAGASUGA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,40,70,172,2.5,GRANO SECO
25,CUNDINAMARCA,25572,PUERTO SALGAR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,35,25,25,1,GRANO SECO
25,CUNDINAMARCA,25580,PULI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,33,30,60,2,GRANO SECO
25,CUNDINAMARCA,25785,TABIO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,31,27,80,3,GRANO SECO
25,CUNDINAMARCA,25260,EL ROSAL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,31,31,98,3.2,GRANO SECO
25,CUNDINAMARCA,25740,SIBATE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,28,18,40,2.2,GRANO SECO
25,CUNDINAMARCA,25407,LENGUAZAQUE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,25,25,27,1.1,GRANO SECO
25,CUNDINAMARCA,25851,UTICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,25,25,38,1.5,GRANO SECO
25,CUNDINAMARCA,25040,ANOLAIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,25,22,55,2.5,GRANO SECO
25,CUNDINAMARCA,25245,EL COLEGIO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,23,9,21,2.4,GRANO SECO
25,CUNDINAMARCA,25489,NIMAIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,20,0,0,0,GRANO SECO
25,CUNDINAMARCA,25506,VENECIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,20,11,17,1.6,GRANO SECO
25,CUNDINAMARCA,25386,LA MESA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,20,25,26,1.1,GRANO SECO
25,CUNDINAMARCA,25123,CACHIPAY,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,17,18,45,2.5,GRANO SECO
25,CUNDINAMARCA,25649,SAN BERNARDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,17,30,89,3,GRANO SECO
25,CUNDINAMARCA,25898,ZIPACON,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,15,12,19,1.6,GRANO SECO
25,CUNDINAMARCA,25805,TIBACUY,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,13,9,9,1,GRANO SECO
25,CUNDINAMARCA,25862,VERGARA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,12,10,8,0.8,GRANO SECO
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,12,16,17,1.1,GRANO SECO
25,CUNDINAMARCA,25307,GIRARDOT,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,10,10,7,0.7,GRANO SECO
25,CUNDINAMARCA,25599,APULO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,10,7,11,1.5,GRANO SECO
25,CUNDINAMARCA,25718,SASAIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,10,9,18,2,GRANO SECO
25,CUNDINAMARCA,25288,FUQUENE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,10,32,60,1.9,GRANO SECO
25,CUNDINAMARCA,25175,CHIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,10,50,123,2.5,GRANO SECO
25,CUNDINAMARCA,25592,QUEBRADANEGRA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,9,0,0,0,GRANO SECO
25,CUNDINAMARCA,25126,CAJICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,8,7,17,2.4,GRANO SECO
25,CUNDINAMARCA,25867,VIANI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,6,5,6,1.2,GRANO SECO
25,CUNDINAMARCA,25658,SAN FRANCISCO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,6,6,9,1.5,GRANO SECO
25,CUNDINAMARCA,25035,ANAPOIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,6,10,10,1,GRANO SECO
25,CUNDINAMARCA,25797,TENA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,6,7,11,1.8,GRANO SECO
25,CUNDINAMARCA,25168,CHAGUANI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,5,5,5,1,GRANO SECO
25,CUNDINAMARCA,25402,LA VEGA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,5,8,12,1.5,GRANO SECO
25,CUNDINAMARCA,25438,MEDINA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,5,8,16,2,GRANO SECO
25,CUNDINAMARCA,25491,NOCAIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,3,1,1,1.1,GRANO SECO
25,CUNDINAMARCA,25817,TOCANCIPA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,2,4,6,1.4,GRANO SECO
25,CUNDINAMARCA,25488,NILO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,2,1,0.7,GRANO SECO
25,CUNDINAMARCA,25295,GACHANCIPA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,2,2,1.2,GRANO SECO
25,CUNDINAMARCA,25001,AGUA DE DIOS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,7,7,1,GRANO SECO
25,CUNDINAMARCA,25279,FOMEQUE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,6,10,1.6,GRANO SECO
25,CUNDINAMARCA,25843,UBATE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,8,11,1.4,GRANO SECO
25,CUNDINAMARCA,25095,BITUIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,10,30,3,GRANO SECO
25,CUNDINAMARCA,25758,SOPO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,20,35,1.8,GRANO SECO
25,CUNDINAMARCA,25317,GUACHETA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,17,45,2.7,GRANO SECO
25,CUNDINAMARCA,25281,FOSCA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,25,40,1.6,GRANO SECO
25,CUNDINAMARCA,25807,TIBIRITA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,30,42,1.4,GRANO SECO
25,CUNDINAMARCA,25426,MACHETA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,40,44,1.1,GRANO SECO
25,CUNDINAMARCA,25899,ZIPAQUIRA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,30,74,2.5,GRANO SECO
25,CUNDINAMARCA,25181,CHOACHI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2015B,0,50,100,2,GRANO SECO
